CHILE;SANTIAGO DE CHILE;COMUNA DE SANTIAGO;AVENIDA;PRESIDENTE BALMACEDA;;99999
ESPAÑA;MURCIA;MURCIA;AVENIDA;REINO DE MURCIA;;
ESPAÑA;MURCIA;MURCIA;AVENIDA;REINO DE MURCIA;;30007
ESPAÑA;MURCIA;MURCIA;AVENIDA;REINO DE MURCIA;ZARANDONA;30007
ESPAÑA;MURCIA;MURCIA;AVENIDA;REINO DE VALENCIA;;
ESPAÑA;MURCIA;MURCIA;CALLE;REINO DE VALENCIA;;
ESPAÑA;MURCIA;MURCIA;CALLE;REINO UNIDO;MOSA TRAJECTUM;30155
ESPAÑA;MURCIA;MURCIA;CALLE;REJAS;SANGONERA LA VERDE;30833
ESPAÑA;MURCIA;MURCIA;CARRIL;RELENCO;;30167
ESPAÑA;MURCIA;MURCIA;CARRIL;RELENCO;LA RAYA;30167
ESPAÑA;MURCIA;MURCIA;CARRIL;RELENCO;PUEBLA DE SOTO;30836
ESPAÑA;MURCIA;MURCIA;CAMINO;RELEÑE;;30009
ESPAÑA;MURCIA;MURCIA;CAMINO;RELEÑE;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;CALLE;RELOJ;ALQUERIAS;30580
ESPAÑA;MURCIA;MURCIA;CALLE;REMANGAOS;SANTA CRUZ;30162
ESPAÑA;MURCIA;MURCIA;CALLE;REMANGAOS;SANTO ANGEL;30151
ESPAÑA;MURCIA;MURCIA;CARRIL;REMENDAOS;;
ESPAÑA;MURCIA;MURCIA;CALLE;RENTO;LA ALBERCA;30150
ESPAÑA;MURCIA;MURCIA;PLAZA;RENTO;LA ALBERCA;30150
ESPAÑA;MURCIA;MURCIA;CALLE;REPUBLICA ARGENTINA;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES ALJUCER;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CALLE;RES CRESTA GALLO;GARRES Y LAGES;30158
ESPAÑA;MURCIA;MURCIA;CALLE;RES ESCORPIO III-C/B;;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RES GIRASOLES PARC.1-A;PUENTE TOCINOS;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RES LA GRANJA;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES LA LADERA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RES LAS ALONDRAS;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RES NUEVA VISTA;EL PUNTAL;30100
ESPAÑA;MURCIA;MURCIA;CALLE;RES NVA.ALBERCA PARC.12;LA ALBERCA;
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALMAR;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALMAR BLQ-A;;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALMAR BLQ-B;;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALMAR BLQ-C;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALMAR BLQ-D;;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALMAR BLQ-E;;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALMAR BLQ-F;;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALMAR BLQ-G;;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALMAR II-BLQ-C;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALOMA;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALOMA MANZ-A;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALOMA MANZ-B;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALOMA MANZ-C;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PALOMA MANZ-E;;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RES PARQUE VERDOLAY;LA ALBERCA;30150
ESPAÑA;MURCIA;MURCIA;CALLE;RES RECTORADO;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;RES RECTORADO I;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;RES RECTORADO II;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;RES RECTORADO III;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;RES RECTORADO IV;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;RES RECTORADO V;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;RES SERENADE;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RES.GRAN CORDILLERA BL.E;GARRES Y LAGES;30158
ESPAÑA;MURCIA;MURCIA;CALLE;RES.VILLAMAGNA;EL PUNTAL;30100
ESPAÑA;MURCIA;MURCIA;CALLE;RESIDENCIAL AGUA Y SOL;GEA Y TRUYOLS;30590
ESPAÑA;MURCIA;MURCIA;CONJUNTO                                                                                            ;RESIDENCIAL AGUA Y SOL;;30590
ESPAÑA;MURCIA;MURCIA;CALLE;RESIDENCIAL EL MIRADOR;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;URBANIZACIÓN;RESIDENCIAL EL MIRADOR;;30157
ESPAÑA;MURCIA;MURCIA;CALLE;RESIDENCIAL ROSILLA;CASILLAS;30007
ESPAÑA;MURCIA;MURCIA;Z - No definida;RESIDENCIAL SANTIAGO Y ZARAICHE 1 UNID.EJECUCIÓN 1;;
ESPAÑA;MURCIA;MURCIA;CALLE;RESIDENCIAL VISTA HERMOSA;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CARRIL;RESTITUTO;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;RETAMA (TORRE GUIL);SANGONERA LA VERDE|URB.TORRE GUIL;30833
ESPAÑA;MURCIA;MURCIA;CALLE;RETAMAR DE ABAJO (MULA);BARQUEROS;30179
ESPAÑA;MURCIA;MURCIA;CARRETERA;RETAMASA;BARQUEROS;30179
ESPAÑA;MURCIA;MURCIA;CALLE;RETIRO;GARRES Y LAGES;30158
ESPAÑA;MURCIA;MURCIA;CALLE;REVERENDO FERNANDO CARCELES;EL RANERO;30009
ESPAÑA;MURCIA;MURCIA;PLAZA;REVERENDO JOSE VALERA;ESPINARDO;30100
ESPAÑA;MURCIA;MURCIA;Z - No definida;REVISIÓN DE REDES ZU-SP-GT14-UA-I;;
ESPAÑA;MURCIA;MURCIA;CALLE;REVOLCADORES;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;REY DON PEDRO I;SAN BASILIO;30009
ESPAÑA;MURCIA;MURCIA;PROLONGACION;REY DON PEDRO I;SAN BASILIO;30009
ESPAÑA;MURCIA;MURCIA;CALLE;REY LOBO;EL RANERO;30009
ESPAÑA;MURCIA;MURCIA;CALLE;REY LOBO;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;CALLE;REY LOBO;MONTEAGUDO;30160
ESPAÑA;MURCIA;MURCIA;AVENIDA;REYES CATOLICOS;;30009
ESPAÑA;MURCIA;MURCIA;AVENIDA;REYES CATOLICOS;EL RANERO;30009|30500
ESPAÑA;MURCIA;MURCIA;AVENIDA;REYES CATOLICOS;GUADALUPE;30107
ESPAÑA;MURCIA;MURCIA;AVENIDA;REYES CATOLICOS;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;CALLE;REYES CATOLICOS;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;REYES CATOLICOS;CASILLAS;30007
ESPAÑA;MURCIA;MURCIA;CALLE;REYES CATOLICOS;EL PUNTAL;30100
ESPAÑA;MURCIA;MURCIA;CALLE;REYES CATOLICOS;EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;CALLE;REYES CATOLICOS;MONTEAGUDO;30160
ESPAÑA;MURCIA;MURCIA;Z - No definida;REYES CATOLICOS;;
ESPAÑA;MURCIA;MURCIA;AVENIDA;REYES DE ESPAÑA;LOS RAMOS;30589
ESPAÑA;MURCIA;MURCIA;CALLE;REYES DE ESPAÑA;SANGONERA LA VERDE;30833
ESPAÑA;MURCIA;MURCIA;CALLE;REYES GODOS;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;REYES MAGOS;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RIAZA;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CALLE;RIAZA;SAN PIO X;30010
ESPAÑA;MURCIA;MURCIA;CAMINO;RICANA;;30570
ESPAÑA;MURCIA;MURCIA;CALLE;RICARDO CODORNIU;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RICARDO CODORNIU;STA. MARIA DE GRACIA;30009
ESPAÑA;MURCIA;MURCIA;CALLE;RICARDO GIL;EL CARMEN;30002
ESPAÑA;MURCIA;MURCIA;CALLE;RICARDO GIL;EL PUNTAL;30100
ESPAÑA;MURCIA;MURCIA;AVENIDA;RICARDO GOMEZ;LOS MARTINEZ DEL PUERTO;30156
ESPAÑA;MURCIA;MURCIA;CALLE;RICARDO ZAMORA;SAN JUAN;30003
ESPAÑA;MURCIA;MURCIA;CALLEJON;RINCON;TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;CAMINO;RINCON (CAMPILLOS);RINCON DE SECA;30165
ESPAÑA;MURCIA;MURCIA;CALLE;RINCON ALARCON;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RINCON DE ISIDRO;SANTA EULALIA;30003
ESPAÑA;MURCIA;MURCIA;CALLE;RINCON DE LA DAVA;NONDUERMAS;30166
ESPAÑA;MURCIA;MURCIA;Z - No definida;RINCON DE LA DAVA;;
ESPAÑA;MURCIA;MURCIA;CALLE;RINCON DE LAS TORRES;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CALLE;RINCON DE LOS COBOS;EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;CALLE;RINCON DE LOS LORENTES;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;Z - No definida;RINCON DE LOS SASTRES;;
ESPAÑA;MURCIA;MURCIA;CALLE;RINCON DE SAN ANTON;;
ESPAÑA;MURCIA;MURCIA;CALLE;RINCON DE SAN ANTON;LLANO DE BRUJAS;30161
ESPAÑA;MURCIA;MURCIA;AVENIDA;RINCON DE SECA;;30167
ESPAÑA;MURCIA;MURCIA;AVENIDA;RINCON DE SECA;LA RAYA;30167
ESPAÑA;MURCIA;MURCIA;AVENIDA;RINCON DE SECA;NONDUERMAS;30166
ESPAÑA;MURCIA;MURCIA;AVENIDA;RINCON DE SECA;RINCON DE SECA;30165
ESPAÑA;MURCIA;MURCIA;CALLE;RINCON DEL COCO;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;VEREDA;RINCON DEL GALLEGO;;30579
ESPAÑA;MURCIA;MURCIA;VEREDA;RINCON DEL GALLEGO;TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;CALLE;RINCON DEL JAZMINERO;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RINCON DEL MERINO;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CARRIL;RINCON DEL OBISPO;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;RINCON DEL TITO;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CARRIL;RINCONA;RINCON DE BENISCORNIA;30108
ESPAÑA;MURCIA;MURCIA;CAMINO;RIO ALMANZORA;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;RIO ARGOS;STA. MARIA DE GRACIA;30008
ESPAÑA;MURCIA;MURCIA;CALLE;RIO ARLANZA;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;CALLE;RIO ARLANZA;ZARANDONA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;RIO BENAMOR;CIUDAD CONVER;30009
ESPAÑA;MURCIA;MURCIA;CALLE;RIO DUERO;Bº SAN ANTONIO;30163
ESPAÑA;MURCIA;MURCIA;CALLE;RIO DUERO;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;RIO DUERO;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO;LA ÑORA;30830
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO;LA PAZ;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;TRAVESIA;RIO EBRO;;30331
ESPAÑA;MURCIA;MURCIA;TRAVESIA;RIO EBRO;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO B-12;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO B-5;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO B-6;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO C-1;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO C-2;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO C-3;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO EBRO C-4;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO FRIO;;30010
ESPAÑA;MURCIA;MURCIA;CALLE;RIO FRIO;LA PURISIMA-BARRIOMAR;30010
ESPAÑA;MURCIA;MURCIA;AVENIDA;RIO GUADALENTIN;;30151
ESPAÑA;MURCIA;MURCIA;AVENIDA;RIO GUADALENTIN;SANTO ANGEL;30151
ESPAÑA;MURCIA;MURCIA;CALLE;RIO GUADALENTIN;;
ESPAÑA;MURCIA;MURCIA;CALLE;RIO GUADALENTIN;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RIO GUADALENTIN;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;RIO GUADALENTIN;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;RIO GUADALENTIN;SANGONERA LA VERDE;30833
ESPAÑA;MURCIA;MURCIA;CALLE;RIO GUADALQUIVIR;Bº SAN ANTONIO;30163
ESPAÑA;MURCIA;MURCIA;CALLE;RIO GUADALQUIVIR;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;RIO GUADALQUIVIR;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;RIO GUADIANA;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CALLE;RIO GUADIANA;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;RIO GUADIANA;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CAMINO;RIO ISLA;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;RIO JORDAN;SAN BENITO-PROGRESO;30012
ESPAÑA;MURCIA;MURCIA;CALLE;RIO JUCAR;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CALLE;RIO JUCAR;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;RIO JUCAR;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;AVENIDA;RIO MADERA;CHURRA;30009
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MIÑO;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MIÑO;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MIÑO;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MULA;;30005
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MULA;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MULA;LA PAZ;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MULA A-8;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MULA A-9;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MULA C-15;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MULA C-16;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MULA C-17;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MULA C-18;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO;PUENTE TOCINOS;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO A-6;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO A-7;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO B-7;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO B-8;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO C-10;LA PAZ;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO C-11;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO C-12;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO C-13;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO C-14;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO MUNDO D-19;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO NILO;SAN BENITO-PROGRESO;30012
ESPAÑA;MURCIA;MURCIA;CAMINO;RIO NUBLA;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;Z - No definida;RIO PILOÑA;;
ESPAÑA;MURCIA;MURCIA;CALLE;RIO PLIEGO;SAN PIO X;30010
ESPAÑA;MURCIA;MURCIA;CALLE;RIO QUIPAR;;30010
ESPAÑA;MURCIA;MURCIA;CALLE;RIO QUIPAR;LA PURISIMA-BARRIOMAR;30010
ESPAÑA;MURCIA;MURCIA;AVENIDA;RIO SECO;;30835
ESPAÑA;MURCIA;MURCIA;AVENIDA;RIO SECO;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;AVENIDA;RIO SEGURA;;30002
ESPAÑA;MURCIA;MURCIA;AVENIDA;RIO SEGURA;EL CARMEN;30002
ESPAÑA;MURCIA;MURCIA;AVENIDA;RIO SEGURA;LLANO DE BRUJAS;30161
ESPAÑA;MURCIA;MURCIA;AVENIDA;RIO SEGURA;PUEBLA DE SOTO;30836
ESPAÑA;MURCIA;MURCIA;AVENIDA;RIO SEGURA;RINCON DE BENISCORNIA;30108
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SEGURA;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SEGURA;;30139
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SEGURA;ALQUERIAS;30580
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SEGURA;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SEGURA;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SEGURA;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SEGURA;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SEGURA;ESPINARDO;30100
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SEGURA;LA ÑORA;30830
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SEGURA;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SEGURA;SAN BENITO-PROGRESO;30012
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SEGURA;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;RIO SENA;SAN BENITO-PATIÑO;30012
ESPAÑA;MURCIA;MURCIA;CALLE;RIO TAIBILLA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RIO TAIBILLA;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;CALLE;RIO TAJO;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CALLE;RIO TAJO;LA PAZ;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO TAJO;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;RIO TAJO;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;RIO THADER;VISTABELLA;30003
ESPAÑA;MURCIA;MURCIA;CALLE;RIO TURIA;LA PAZ;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RIO TURIA;STA. MARIA DE GRACIA;30008
ESPAÑA;MURCIA;MURCIA;CALLE;RIO TUS;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RIO ZUMETA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;RIOJA;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;RIOS;ZARANDONA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;RIQUELME;;
ESPAÑA;MURCIA;MURCIA;CALLE;RIQUELME;SAN PEDRO;30005
ESPAÑA;MURCIA;MURCIA;VEREDA;RIQUELME;;
ESPAÑA;MURCIA;MURCIA;VEREDA;RIQUELME;;30161
ESPAÑA;MURCIA;MURCIA;VEREDA;RIQUELME;LLANO DE BRUJAS;30161
ESPAÑA;MURCIA;MURCIA;VEREDA;RIQUELME;SANTA CRUZ;30162
ESPAÑA;MURCIA;MURCIA;CALLE;RIVERA;VALLADOLISES Y LO JURADO;30154
ESPAÑA;MURCIA;MURCIA;CARRETERA;RM-F-19;;
ESPAÑA;MURCIA;MURCIA;PLAZA;ROBERT SCHUMAN;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;PLAZA;ROBLE;;30150
ESPAÑA;MURCIA;MURCIA;PLAZA;ROBLE;LA ALBERCA;30150
ESPAÑA;MURCIA;MURCIA;CARRIL;ROBLES;;30110
ESPAÑA;MURCIA;MURCIA;CARRIL;ROBLES;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CARRIL;ROBLES;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;CALLE;ROCAMORA;SAN JUAN;30001
ESPAÑA;MURCIA;MURCIA;CALLE;ROCAS;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CALLE;ROCAS;ZENETA;30588
ESPAÑA;MURCIA;MURCIA;CALLE;ROCIO;ALQUERIAS;30580
ESPAÑA;MURCIA;MURCIA;CALLE;ROCIO;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ROCIO;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CALLE;ROCIO;EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;CALLE;ROCIO;MONTEAGUDO;30160
ESPAÑA;MURCIA;MURCIA;CALLE;ROCIO;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;PLAZA;ROCIO;SAN ANTON;30009
ESPAÑA;MURCIA;MURCIA;Z - No definida;RODADA;;
ESPAÑA;MURCIA;MURCIA;CARRIL;RODENAS;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CARRIL;RODENAS;CASILLAS;30007
ESPAÑA;MURCIA;MURCIA;CARRIL;RODENAS;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;CARRIL;RODENAS;LLANO DE BRUJAS;30161
ESPAÑA;MURCIA;MURCIA;CARRIL;RODENAS;PUENTE TOCINOS;30006
ESPAÑA;MURCIA;MURCIA;CALLE;RODRIGO DE TRIANA;SANTA EULALIA;30003
ESPAÑA;MURCIA;MURCIA;CARRIL;RODRIGOS;ERA ALTA;30168
ESPAÑA;MURCIA;MURCIA;CARRIL;RODRIGUEZ;;30152
ESPAÑA;MURCIA;MURCIA;CARRIL;RODRIGUEZ;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CARRIL;RODRIGUEZ;RINCON DE SECA;30165
ESPAÑA;MURCIA;MURCIA;CALLE;RODRIGUEZ DE LA FUENTE;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;RODRIGUEZ DE LA FUENTE;CORVERA;30153
ESPAÑA;MURCIA;MURCIA;CALLE;RODRIGUEZ DE LA FUENTE;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;RODRIGUEZ DE LA FUENTE;JAVALI VIEJO;30831
ESPAÑA;MURCIA;MURCIA;CALLE;RODRIGUEZ DE LA FUENTE;LA ÑORA;30830
ESPAÑA;MURCIA;MURCIA;CALLE;RODRIGUEZ DE LA FUENTE;LA RAYA;30167
ESPAÑA;MURCIA;MURCIA;CALLE;RODRIGUEZ DE LA FUENTE;LOS RAMOS;30589
ESPAÑA;MURCIA;MURCIA;CALLE;RODRIGUEZ DE LA FUENTE;MONTEAGUDO;30160
ESPAÑA;MURCIA;MURCIA;CALLE;RODRIGUEZ DE LA FUENTE;ZARANDONA;30007
ESPAÑA;MURCIA;MURCIA;Z - No definida;RODRIGUEZ DE LA FUENTE;;
ESPAÑA;MURCIA;MURCIA;CALLE;RODRIGUEZ FUENTE (TEJERAS);GARRES Y LAGES;30158
ESPAÑA;MURCIA;MURCIA;CALLE;RODRIGUEZ SAHAGUN;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CARRIL;ROGELIO;SAN BENITO-PROGRESO;
ESPAÑA;MURCIA;MURCIA;CARRIL;ROJILLOS;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CARRIL;ROJILLOS;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;ROJO DE LA ARAGONA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CARRIL;ROJO DE LA CANAL;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;CARRETERA;ROLDAN;LOS MARTINEZ DEL PUERTO;30156
ESPAÑA;MURCIA;MURCIA;CALLE;ROLINES;SAN BENITO-PROGRESO;30012
ESPAÑA;MURCIA;MURCIA;CARRIL;ROMERA;;30151
ESPAÑA;MURCIA;MURCIA;CARRIL;ROMERA;SANTO ANGEL;30151
ESPAÑA;MURCIA;MURCIA;CAMINO;ROMERIA;TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;CALLE;ROMERO;Bº SAN ANTONIO;30163
ESPAÑA;MURCIA;MURCIA;CALLE;ROMERO;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CALLE;ROMERO;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;ROMERO;JAVALI NUEVO;30832
ESPAÑA;MURCIA;MURCIA;CALLE;ROMERO;LOS DOLORES;30011
ESPAÑA;MURCIA;MURCIA;CALLE;ROMERO;SAN BENITO-PROGRESO;30012
ESPAÑA;MURCIA;MURCIA;CALLE;ROMERO;SANGONERA LA VERDE;30833
ESPAÑA;MURCIA;MURCIA;CARRIL;ROMERO;CASILLAS;30007
ESPAÑA;MURCIA;MURCIA;CALLE;ROMERO (GOLF&COUNTRY);"CORVERA|CORVERA GOLF &amp; COUNTRY CLUB";30153
ESPAÑA;MURCIA;MURCIA;CARRIL;ROMEROS;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CARRIL;ROMOS;GARRES Y LAGES;30158
ESPAÑA;MURCIA;MURCIA;CALLE;RONDA DE GARAY;;
